,lemma
11069,calixtus ii
11070,guy of burgundy
11071,alfonso borgia
11072,calixtus iii
11073,clement vii
11074,giulio de' medict
11075,clement xi
11076,giovanni francesco albani
11077,clement xiv
11078,lorenzo ganganelli
11079,innocent iii
11080,lotario di segni
11081,innocent xiii
11082,giovanni battista cibo
11083,benedetto odescalchi
11084,innocent xi
11085,antonio pignatelli
11086,innocent xii
11087,angelo guiseppe roncalli
11088,john xxiii
11089,albino luciano
11090,john paul i
11091,john paul ii
11092,karol wojtyla
11093,leo iii
11094,leo x
11095,giovanni de'medici
11096,leo xiii
11097,gioacchino pecci
11098,giovanni vincenzo pecci
11099,martin v
11100,oddone colonna
11101,nicholas v
11102,tomasso parentucelli
11103,paul iii
11104,alessandro farnese
11105,paul vi
11106,giovanni battista montini
11107,pius ii
11108,aeneas silvius
11109,enea silvio piccolomini
11110,pius v
11111,antonio ghislieri
11112,pius vi
11113,giannangelo braschi
11114,giovanni angelo braschi
11115,pius vii
11116,barnaba chiaramonti
11117,luigi barnaba gregorio chiaramonti
11118,pius ix
11119,giovanni maria mastai-ferretti
11120,giovanni mastai-ferretti
11121,pius x
11122,giuseppe melchiorre sarto
11123,giuseppe sarto
11124,pius xi
11125,achille ratti
11126,ambrogio damiano achille ratti
11127,pius xii
11128,eugenio pacelli
11129,sixtus iv
11130,fracesco della rovere
11131,gerbert
11132,sylvester ii
11133,urban ii
11134,odo
11135,odo of lagery
11136,otho
11137,otho of lagery
11138,urban v
11139,guillaume de grimoard
11140,urban vi
11141,bartolomeo prignano
11142,urban viii
11143,maffeo barberini
11144,beatles
11145,bushnell
11146,david bushnell
11147,father of the submarine
11148,cartwright
11149,edmund cartwright
11150,daguerre
11151,louis jacques mande daguerre
11152,eastman
11153,george eastman
11154,fulton
11155,robert fulton
11156,gatling
11157,richard jordan gatling
11158,gillette
11159,king camp gillete
11160,goldmark
11161,peter carl goldmark
11162,peter goldmark
11163,goodyear
11164,charles goodyear
11165,hargreaves
11166,james hargreaves
11167,hollerith
11168,herman hollerith
11169,jacquard
11170,joseph m. jacquard
11171,joseph marie jacquard
11172,land
11173,din land
11174,edwin herbert land
11175,mauser
11176,p. p. von mauser
11177,peter paul mauser
11178,von mauser
11179,mccormick
11180,cyrus hall mccormick
11181,cyrus mccormick
11182,mergenthaler
11183,ottmar mergenthaler
11184,genus otis
11185,otis
11186,elisha graves otis
11187,mangaawit
11188,mangaganta
11189,talbot
11190,fox talbot
11191,william henry fox talbot
11192,maglayag sa paligid
11193,airliner
11194,amphibian
11195,biplane
11196,bomber
11197,defroster
11198,delta wing
11199,escape hatch
11200,fighter aircraft
11201,fuselage
11202,hangar queen
11203,kagamitan pang landing
11204,monoplane
11205,multiengine na eroplano
11206,ilaw pang-nabigasyon
11207,lalagyan ng gas
11208,propeller plane
11209,radome
11210,eroplanong reconaissance
11211,ski plane
11212,tanker plane
11213,windscreen
11214,pakpak
11215,log
11216,hijacker
11217,drift
11218,leeway
11219,westinghouse
11220,george westinghouse
11221,wheatstone
11222,sir charles wheatstone
11223,tagaayos
11224,zeppelin
11225,graf zappelin
11226,count ferdinand von zappelin
11227,appleton
11228,edward appleton
11229,sir edward victor appleton
11230,becquerel
11231,antoine henri becquerel
11232,henri becquerel
11233,brockhouse
11234,bertram brckhouse
11235,canot
11236,licolas leonard sadi carnot
11237,sadi carnot
11238,doppler
11239,christian johann doppler
11240,fechner
11241,gustav theodor fechner
11242,fresnel
11243,augustin jean fresnel
11244,fuchs
11245,klaus fuchs
11246,emil klaus julius fuchs
11247,gabor
11248,dennis gabor
11249,gamow
11250,goerge gamow
11251,geiger
11252,hans geiger
11253,benta
11254,tinda
11255,kastler
11256,alfred kastler
11257,g. r. kirchhoff
11258,kirchhoff
11259,gustav robert kirchhoff
11260,landau
11261,lev davidovich landau
11262,lenard
11263,philipp lenard
11264,lodge
11265,sir oliver joseph lodge
11266,sir oliver lodge
11267,lorentz
11268,hendrik antoon lorentz
11269,mach
11270,ernst mach
11271,meissner
11272,fritz w. meissner
11273,george meissner
11274,millikan
11275,robert andrews millikan
11276,neel
11277,louis eugene felix neel
11278,oersted
11279,hans christian oested
11280,ohm
11281,georg simon ohm
11282,pitot
11283,henri pitot
11284,prokhorov
11285,aleksandr mikjailovich prokhorov
11286,aleksandr prokhorov
11287,rayleigh
11288,john william strutt
11289,lord rayleigh
11290,etty Friedan
11291,Betty Naomi Friedan
11292,Betty Naomi Goldstein Friedan
11293,Friedan
11294,Charlotte Anna Perkins Gilman
11295,Gilman
11296,Lucretia Coffin Mott
11297,Mott
11298,Elizabeth Cady Stanton
11299,Stanton
11300,Gloria Steinem
11301,Steinem
11302,Sojourner Truth
11303,Truth
11304,Fanny Wright
11305,Frances Wright
11306,Wrigh
11307,Burt
11308,Cyril Burt
11309,Cyril Lodowic Burt
11310,R. B. Cattell
11311,Ray Cattell
11312,Raymond B. Cattell
11313,Raymond Bernard Cattell
11314,Eysenck
11315,H. J. Eysenck
11316,Hans Eysenck
11317,Hans Jurgen Eysenck
11318,Carl Gustav Jung
11319,Carl Jung
11320,Jung
11321,Leary
11322,Tim Leary
11323,Timothy Francis Leary
11324,Timothy Leary
11325,C. K. Ogden
11326,Charles Kay Ogden
11327,Ogden
11328,Robert M. Yerkes
11329,Robert Mearns Yerkes
11330,Yerkes
11331,gatas
11332,wish-wash
11333,gayuma
11334,hydromel
11335,oenomel
11336,near-beer
11337,ginger beer
11338,mixer
11339,cooler
11340,refresher
11341,smoothie
11342,fizz
11343,cider
11344,fruit juice
11345,fruit drink
11346,mate
11347,soft drink
11348,pampalamig na inumin
11349,mala tsaa na inumin
11350,drinking water
11351,inuming tubig
11352,gatas na maasim
11353,pasteurized milk
11354,gatas ng baka
11355,gatas ng yak
11356,gatas ng kambing
11357,acidophilus milk
11358,hilaw na gatas
11359,pinainit na gatas
11360,homogenized milk
11361,certified milk
11362,dried milk
11363,gatas na evaporada
11364,condensed milk
11365,skim milk
11366,semi-skimmed milk
11367,whole milk
11368,low-fat milk
11369,buttermilk
11370,tsokolateng gatas
11371,reaumur
11372,rene antoine ferchault de reaumur
11373,torricelli
11374,evangelista torricelli
11375,tyndall
11376,john tyndall
11377,van allen
11378,james alfred van allen
11379,van de graaff
11380,robert jemison van de graaff
11381,robert van de graaff
11382,van der waals
11383,johannes diderik van der waals
11384,johannes van der waals
11385,van vleck
11386,john hasbrouck van vleck
11387,john van vleck
11388,weinberg
11389,steven weinberg
11390,chen n. yang
11391,yang chen ning
11392,zworykin
11393,vladimir kosma zworykin
11394,eustachio
11395,bartolommeo eustachio
11396,evans
11397,arthur evans
11398,sir arthur john evans
11399,herbert mclean evans
11400,fallopio
11401,fallopius
11402,gabriele fallopius
11403,gabriello fallopio
11404,wolff
11405,kaspar friedrich
11406,behring
11407,bering
11408,vitus behring
11409,vitus bering
11410,cabot
11411,giovanni cabato
11412,john cabot
11413,sebastian cabot
11414,cartier
11415,jacques cartier
11416,captain cook
11417,captain james cook
11418,cook
11419,james cook
11420,gamma
11421,vasco da gamma
11422,da gamma
11423,diaz
11424,dias
11425,bartholomeu dias
11426,bartholomeu diaz
11427,drake
11428,francis drake
11429,sir francis drake
11430,Aga
11431,Defender of the Faith
11432,Ladyship
11433,Latinism
11434,Lordship
11435,Reverend
11436,Tetragrammaton
11437,Very Reverend
11438,acronym
11439,affixation
11440,aloha
11441,ciao
11442,anagram
11443,anaphor
11444,antigram
11445,antonymous
11446,aphaeretic
11447,aphetic
11448,back-formation
11449,baronetcy
11450,bigram
11451,bimorphemic
11452,blend
11453,charade
11454,classifier
11455,cognate
11456,coinage
11457,complementary
11458,content word
11459,descriptor
11460,diminutive
11461,accuracy
11462,Anzac
11463,Crusader
11464,Gurkha
11465,Knight Templar
11466,Templar
11467,Knight of the Round Table
11468,Wac
11469,banneret
11470,carpet knight
11471,cavalryman
11472,trooper
11473,flanker
11474,friendly
11475,halberdier
11476,hostile
11477,knight
11478,knight-errant
11479,military man
11480,military personnel
11481,serviceman
11482,soldiery
11483,musketry
11484,peshmerga
11485,soldier
11486,troop
11487,veteran
11488,warrior
11489,A level
11490,Alexandrian
11491,American Revolutionary leader
11492,Arab chief
11493,Areopagite
11494,Bahai
11495,Bart
11496,Big Brother
11497,Black and Tan
11498,Bourbon
11499,Capetian
11500,Carlovingian
11501,Cartesian
11502,Catholicos
11503,Cavalier
11504,Commons
11505,Comrade
11506,Contra
11507,Dalai Lama
11508,Druid
11509,Earl Marshal
11510,Esquire
11511,Evangelist
11512,Excellency
11513,Founding Father
11514,Freudian
11515,General Certificate of Secondary Education
11516,Hanoverian
11517,Harijan
11518,Hegelian
11519,Indian chief
11520,Indian giver
11521,biyoleta
11522,blue
11523,pink
11524,frobisher
11525,sir martin frobisher
11526,sistema ng pagkita
11527,sistem ng pandama
11528,sistema ng paninig
11529,sistema ng nerbyo
11530,sistema ng muskula at kalansay
11531,sistema ng muskula
11532,system of macrophages
11533,mononuclear phagocyte system
11534,MPS
11535,sistema ng reticuloendothelial
11536,RES
11537,sistema ng integumentary
11538,sistema ng bantad
11539,sistema ng immunidad
11540,venous blood system
11541,venation
11542,sistema ng artikulatoryo
11543,parte ng katawan
11544,glandula ng laway
11545,glandula na hinggil sa pagtunaw ng pagkain
11546,kanal na hinggil sa sustansya
11547,likido na angtunaw
11548,lapa
11549,atay
11550,sistema na nagtutunaw ng pagkain
11551,reseptor ng pandama
11552,sistema na hinggil sa mga ugat
11553,dulong pinuntahan at silbi
11554,sistemang endocrine
11555,ferdinand magellan
11556,magellan
11557,fernao magalhaes
11558,ponce de leon
11559,juan ponce de leon
11560,tasman
11561,abel tasman
11562,abel janszoon tasman
11563,vancouver
11564,george vancouver
11565,verrazano
11566,giovanni da verrazano
11567,verrazzano
11568,giovanni da verrazzano
11569,vespucci
11570,americus vespucius
11571,amerigo vespucci
11572,frisch
11573,karl von frisch
11574,ragnar anton kittil frisch
11575,ragnar frisch
11576,otto frisch
11577,otto robert frisch
11578,jan tinbergen
11579,tinbergen
11580,nikolaas tinbergen
11581,bugology
11582,entomolohiya
11583,zoological siyensya
11584,zoology
11585,fauna
11586,lepidopterology
11587,lepidoptery
11588,mammalogist
11589,protozoolohista
11590,audubon
11591,john james audubon
11592,archaeology
11593,archeology
11594,egyptolohista
11595,paleographer
11596,paleograpista
11597,pothunter
11598,schliemann
11599,heinrich schliemann
11600,benjamin thompson
11601,thompson
11602,count rumford
11603,homer a. thompson
11604,homer armstrong thompson
11605,homer thompson
11606,bicycler
11607,wheeler
11608,sir mortimer wheeler
11609,sir robert eric mortimer wheeler
11610,winckelmann
11611,johann joachim winckelmann
11612,johann winckelmann
11613,woolley
11614,sir charles leonard woolley
11615,sir leonard woolley
11616,geopisisista
11617,geopisis
11618,mohorovicic
11619,andrija mohorovicic
11620,cline
11621,martin cline
11622,halden
11623,j. b. s. halden
11624,john burdon sanderson halden
11625,ventner
11626,craig ventner
11627,j. craig ventner
11628,weismann
11629,august friedrich leopold weismann
11630,wilmut
11631,ian wilmut
11632,naturalist
11633,natural siyensiya
11634,humboldt
11635,baron alexander von humboldr
11636,baron friedrich heinrich alexander von humboldt
11637,baron wilhelm humboldt
11638,baron karl wilhelm humboldt
11639,muir
11640,john muir
11641,okenfuss
11642,lorenz oken
11643,lorenz okenfuss
11644,oken
11645,steller
11646,georg wilhelm steller
11647,swammerdam
11648,jan swammerdam
11649,panlipunan siyensista
11650,profesyonal na ekonomiya
11651,ipon
11652,ekonomiya
11653,pagtitipid
11654,sistema ng ekonomiya
11655,ekonometrisyan
11656,ekonometrista
11657,makroekonomista
11658,bihasa sa macroeconomics
11659,mikroekonomista
11660,bihasa sa microeconomics
11661,monetarista
11662,beveridge
11663,firt baron baron beveridge
11664,william henry beveridge
11665,galbraith
11666,john galbraith
11667,john kenneth galbraith
11668,hayek
11669,friedrich august von hayek
11670,jevons
11671,william stanley jevons
11672,alpabetong Griyego
11673,alpha
11674,beta
11675,genus beta
11676,delta
11677,epsilon
11678,eta
11679,theta
11680,kappa
11681,lambda
11682,mu
11683,nu
11684,xi
11685,omicron
11686,pi
11687,protease inhibitor
11688,pangunahin imbestigador
11689,pribadong tiktik
11690,rho
11691,sigma
11692,tau
11693,upsilon
11694,phi
11695,chi
11696,khi
11697,psi
11698,libras kada pulgada kuwadrado
11699,ac
11700,anunsiyo
11701,patalasta
11702,alpabetong Hebrew
11703,alpabetong hebraic
11704,aleph
11705,beth
11706,gimel
11707,daleth
11708,he
11709,waw
11710,heth
11711,dais
11712,teth
11713,yodh
11714,kaph
11715,lamedh
11716,mem
11717,samekh
11718,ayin
11719,pe
11720,sadhe
11721,qoph
11722,resh
11723,shin
11724,taw
11725,alpabetong cyrillic
11726,cyrillic
11727,alpabetong arabiko
11728,keynes
11729,john maynard keynes
11730,koopmans
11731,tjalling charles koopmans
11732,tjalling koopmans
11733,kuzets
11734,simon kuznets
11735,laffer
11736,arthur laffer
11737,leontief
11738,wassily leontief
11739,mill
11740,john mill
11741,john stuart mill
11742,james mill
11743,monnet
11744,jean monnet
11745,myrdal
11746,gunnar myrdal
11747,karl gunnar myrdal
11748,pareto
11749,vilfredo pareto
11750,parsons
11751,talcott parsons
11752,riesman
11753,david riesman
11754,david riesman jr.
11755,spencer
11756,herbert spencer
11757,sumner
11758,william graham sumner
11759,ricardo
11760,david ricardo
11761,schumpeter
11762,joseph alois schumpeter
11763,joseph schumpeter
11764,tawney
11765,richard henry tawney
11766,tobin
11767,james tobin
11768,turgot
11769,anne robert jacques turgot
11770,woodbury
11771,helen laura sumner woodbury
11772,durkheim
11773,emile durkheim
11774,alas
11775,diamond
11776,spade
11777,heart
11778,clover
11779,trifoliate
11780,joker
11781,pagsisiping
11782,pagtatalik
11783,ispageti
11784,cannelloni
11785,lasanya
11786,lasagna
11787,lasagne
11788,makaroni at keso
11789,pagtutuli
11790,sirkumsisyon
11791,panunupa
11792,fellatio
11793,pagtsupa
11794,kapeng irish
11795,cafe au lait
11796,cafe noir
11797,demitasse
11798,decaf
11799,decaffeinated coffee
11800,drip coffee
11801,espresso
11802,cappuccino
11803,cappuccino coffee
11804,coffee cappuccino
11805,ice coffee
11806,iced coffee
11807,instant coffee
11808,mocha
11809,mocha coffee
11810,Turkish coffee
11811,buto ng kape
11812,cafe royale
11813,coffee royal
11814,kapeina
11815,magsalsal
11816,magdyakol
11817,soda
11818,pop
11819,birch serbesa
11820,tahol
11821,aw-aw
11822,ngiyaw
11823,chirp
11824,satsat
11825,dada
11826,bray
11827,boom
11828,bleat
11829,cheep
11830,peep
11831,cackle
11832,crow
11833,moo
11834,caw
11835,kakok
11836,chink
11837,click
11838,clink
11839,coo
11840,quack
11841,tili
11842,kokak
11843,honk
11844,squawk
11845,neigh
11846,nicker
11847,whicker
11848,whinny
11849,roar
11850,squeal
11851,ngasngas
11852,ngawngaw
11853,tagahubog
11854,baluktutin
11855,iliko
11856,tagakiskis
11857,klintser
11858,magsuklay
11859,suklay
11860,pagsusuklay
11861,talim
11862,pambutas na elektrik
11863,pagbutas
11864,eolith
11865,piruya
11866,gamit sa hardin
11867,pamputol
11868,pamputol ng pimpin
11869,pangtabas
11870,pang-angat
11871,asada
11872,neolith
11873,paleolith
11874,pandurog
11875,pandikdik
11876,pukpok
11877,maso
11878,pandayan
11879,panday
11880,tagasapatos ng kabayo
11881,pangararo
11882,tiga-araro
11883,kalaykay
11884,magkalaykay
11885,hawakan
11886,pambayo
11887,pambukas
11888,pambukas ng lata
11889,pambukas ng bote
11890,pang-alis ng takip
11891,distulyinador
11892,distulyinador na patag
11893,E. H. Harriman
11894,Edward Henry Harriman
11895,Harriman
11896,Hill
11897,J. J. Hill
11898,James Jerome Hill
11899,First Baron Marks of Broughton
11900,Marks
11901,Simon Marks
11902,David Sarnoff
11903,Sarnoff
11904,Leland Stanford
11905,Stanford
11906,miswa
11907,orzo
11908,spaghettini
11909,tortellini
11910,ziti
11911,rigatoni
11912,fedelline
11913,linguine
11914,linguini
11915,fettuccine
11916,fettuccini
11917,vermicelli
11918,macaroni
11919,penne
11920,cappelletti
11921,ravioli
11922,tagliatelle
11923,manicotti
11924,couscous
11925,dumpling
11926,dumplings
11927,mostaccioli
11928,pangunahing nota
11929,pangalawang nota
11930,pangatlong nota
11931,pangapat na nota
11932,panglimang nota
11933,panganim na nota
11934,pangpitong nota
11935,shake
11936,trill
11937,middle C
11938,akorde
11939,dumaan na nota
11940,buong nota
11941,kalahating nota
11942,sangkapat na nota
11943,pangwalong nota
11944,ika-labing anim na nota
11945,ika-tatlumput na nota
11946,ika-animnapu na nota
11947,grasyang nota
11948,blue note
11949,nilagang karne
11950,game
11951,maitim na karne
11952,hilaw na karne
11953,pulang karne
11954,lamanloob
11955,cuts
11956,cold cuts
11957,carbonado
11958,halal
11959,jerky
11960,pemican
11961,veal
11962,karne ng kabayo
11963,mutton
11964,sausage
11965,sausage meat
11966,escargot
11967,George Stephenson
11968,Stephenson
11969,Henry Villard
11970,Villard
11971,John Wanamaker
11972,Wanamaker
11973,Rudolf Wurlitzer
11974,Wurlitzer
11975,bitamina b1
11976,thiamin
11977,thiamine
11978,bitamina b2
11979,riboflavin
11980,lactoflavin
11981,vitamin g
11982,bitamina b3
11983,niacin
11984,nicotinic acid
11985,bitamina b5
11986,pantothen
11987,pantothenic acid
11988,bitamina b6
11989,pyridoxine
11990,pyridoxamine
11991,bitamina b9
11992,bitamina bc
11993,bitamina m
11994,bitamina 12
11995,cyanocobalamin
11996,biotin
11997,bitamina h
11998,bitamina k
11999,naphthoquinone
12000,whey
12001,deforestation
12002,reforestation
12003,hubo camp
12004,alphabet soup
12005,consomme
12006,bisque
12007,borsch
12008,borscht
12009,borsh
12010,borshch
12011,borsht
12012,bortsch
12013,stock
12014,cock-a-leekie
12015,cocky-leeky
12016,gazpacho
12017,gumbo
12018,julienne
12019,marmite
12020,mock turtle soup
12021,oxtail soup
12022,pea soup
12023,pepper pot
12024,sinabawang gulay
12025,pottage
12026,sinabawang pagong
12027,sinabawang itlog
12028,kaldo
12029,sabaw na wonton
12030,sabaw na split pea
12031,sabaw na lentil
12032,Scotch broth
12033,vicyssoise
12034,balpen
12035,kabo
12036,korporal
12037,sintas
12038,mapait na limon
12039,kola
12040,kremang soda
12041,krema ng itlog
12042,luya soda
12043,soda na dalanghita
12044,phosphate
12045,rootbeer
12046,sarsaparilla
12047,tubig quinine
12048,quinine
12049,Coke
12050,Pepsi
12051,credit union
12052,Federal Reserve bank
12053,agent bank
12054,state bank
12055,lead bank
12056,member bank
12057,merchant bank
12058,acquirer
12059,thrift institution
12060,Home Loan bank
12061,full service bank
12062,dvd
12063,videodisk
12064,gasolina
12065,testis
12066,bol
12067,tamod
12068,isperma
12069,punlay
12070,gyera
12071,sosyo
12072,penitensya
12073,kalamangan
12074,kahigitan
12075,bentahe
12076,kapahamakan
12077,kapakanan
12078,pakikipagsapalaran
12079,payo
12080,paalaala
12081,tagapayo
12082,engkantado
12083,tinggalan
12084,salipawpaw
12085,talaan ng usapan
12086,puti ng itlog
12087,balentong
12088,alerto
12089,handa
12090,dayuhan
12091,alyansa
12092,kombo
12093,banwa
12094,barangay
12095,paradahan
12096,himpilan
12097,istasyon
12098,basilika
12099,batak
12100,panawag
12101,panganay
12102,bato-busilak
12103,Semilya
12104,semiilya
12105,batotok
12106,birang
12107,kapalit
12108,kahalili
12109,bayag
12110,nagtapos
12111,baayakid
12112,lamuymoy
12113,nisnis
12114,himulmol
12115,dalampasigan
12116,mukmok
12117,tampo
12118,pokpok
12119,mumo
12120,pispis
12121,sugo
12122,embahador
12123,bebelagey
12124,ambisyon
12125,hangarin
12126,mithiin
12127,panaginip
12128,bebelibon
12129,beinte uno
12130,interesado
12131,may-kiling
12132,buklaw
12133,beke
12134,bengga
12135,betute
12136,kanibal
12137,biik
12138,serbesa
12139,nobyo
12140,biloy
12141,kabibe
12142,gilagid
12143,babala
12144,puday
12145,kaliwete
12146,haluin
12147,kalawakan
12148,bugtong
12149,sugod
12150,salakay
12151,komedyante
12152,lagay
12153,butaw
12154,ayusin
12155,butiki
12156,pagbaril
12157,dingas
12158,magdingas
12159,ispada
12160,itim
12161,kalabasa
12162,gitarista
12163,pagdura
12164,pagsupalpal
